Wed Mar 27 20:34:40 CST 2019 @ StrategyMatrix8012.paretoFrontType: 3
Value 	 Freq. 	 Pct. 	 Cum Pct. 
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(4),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(5),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(5),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(5),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(5),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(5),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(5),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(6),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(6),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(6),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(6),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(6),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(6),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(7),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(7),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(7),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(7),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(7),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(7),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(8),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(8),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(8),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Giveup);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(8),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(8),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(8),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(9),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(9),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(9),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(9),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(9),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.getOne(9),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.Ten,Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.Ten,Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.Ten,Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.Ten,Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.Ten,Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Giveup);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(8),Card.Ten,Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(1),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(1),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(1),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(1),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(1),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(1),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(2),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(2),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(2),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(2),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(2),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(2),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(3),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(3),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(3),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(3),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(3),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(3),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(4),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(4),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(4),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(4),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(4),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(4),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(5),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(5),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(5),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(5),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(5),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(5),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(6),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(6),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(6),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(6),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(6),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(6),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(7),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(7),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(7),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(7),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(7),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(7),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(8),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(8),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(8),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(8),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(8),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(8),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(9),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(9),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(9),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(9),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(9),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.getOne(9),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.Ten,Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.Ten,Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.Ten,Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.Ten,Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.Ten,Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(9),Card.Ten,Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(1),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(1),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(1),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(1),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(1),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(1),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(2),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(2),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(2),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(2),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(2),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(2),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(3),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(3),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(3),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(3),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(3),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Split);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(3),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(4),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(4),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(4),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(4),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(4),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(4),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(5),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(5),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(5),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(5),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(5),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(5),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(6),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(6),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(6),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(6),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(6),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(6),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(7),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(7),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(7),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(7),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(7),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(7),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(8),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(8),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(8),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(8),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(8),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(8),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(9),Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(9),Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(9),Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(9),Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Double);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(9),Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.getOne(9),Situation.Three_More_Cards);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.Ten,Situation.Start_With_Pair);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.Ten,Situation.Splited_Pair_And_Can_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.Ten,Situation.Splited_Pair_And_Can_NOT_Split);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.Ten,Situation.Start_Hand_WithoutA_WithoutPair);
 changesMatrix.put(goodluck,PlayerAction.Hit);
}
{
 MatrixKey goodluck = new MatrixKey(StartValue.getOne(10),Card.Ten,Situation.Start_With_A);
 changesMatrix.put(goodluck,PlayerAction.Stand);
}
